팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,후위_성공률,속공_성공률,퀵오픈_성공률,서브_성공률,디그_시도,디그_성공,세트_시도,세트_성공,블로킹_시도,블로킹_성공,범실_범실,포지션,득점점유율,스타팅멤버
한국전력,2019-11-17,0,김명관,0.0,0.0,0.0,0.0,0.0,0.33,6,6,29,14,3,2,1,S,0.0555555555555555,0
한국전력,2019-11-17,0,박지윤,100.0,100.0,0.0,0.0,0.0,0.0,4,3,1,0,7,1,4,C,0.037037037037037,1
한국전력,2019-11-17,0,금태용,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,0,0,0,Li,0.0,0
한국전력,2019-11-17,0,김강녕,0.0,0.0,0.0,0.0,0.0,0.0,7,5,8,2,0,0,0,Li,0.0,0
한국전력,2019-11-17,0,이호건,0.0,0.0,0.0,0.0,0.0,0.0,4,3,60,34,2,0,0,S,0.0,0
삼성화재,2019-11-17,1,산탄젤로,57.78,61.11,47.37,0.0,85.71,0.5,8,8,0,0,7,2,7,R,0.4615384615384615,1
삼성화재,2019-11-17,1,정성규,38.89,11.11,0.0,0.0,75.0,0.5,9,7,1,0,8,2,8,L,0.1692307692307692,1
삼성화재,2019-11-17,1,고준용,55.56,55.56,50.0,0.0,40.0,0.0,7,4,3,0,10,0,1,L,0.1538461538461538,1
삼성화재,2019-11-17,1,손태훈,53.85,66.67,0.0,50.0,0.0,0.0,1,1,4,0,16,1,3,C,0.123076923076923,1
삼성화재,2019-11-17,1,박상하,100.0,100.0,0.0,100.0,0.0,0.0,4,3,2,1,8,2,1,C,0.0923076923076923,1
삼성화재,2019-11-17,1,김형진,0.0,0.0,0.0,0.0,0.0,0.0,7,6,82,44,7,0,0,S,0.0,1
삼성화재,2019-11-17,1,백계중,0.0,0.0,0.0,0.0,0.0,0.0,21,18,8,3,0,0,0,Li,0.0,0
삼성화재,2019-11-17,1,신장호,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
KB손해보험,2019-11-19,0,브람,40.43,22.22,33.33,0.0,70.0,0.0,9,5,1,1,3,2,8,R,0.7241379310344828,1
KB손해보험,2019-11-19,0,정동근,41.67,50.0,0.0,0.0,40.0,0.0,7,4,2,0,2,0,2,L,0.1724137931034483,0
KB손해보험,2019-11-19,0,김홍정,33.33,0.0,0.0,50.0,0.0,0.0,1,1,3,0,6,0,1,C,0.0344827586206896,1
KB손해보험,2019-11-19,0,양준식,50.0,50.0,0.0,0.0,0.0,0.0,6,4,42,19,2,0,1,S,0.0344827586206896,0
KB손해보험,2019-11-19,0,박진우,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,7,1,0,C,0.0344827586206896,1
KB손해보험,2019-11-19,0,홍상혁,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,2,0,1,L,0.0,0
KB손해보험,2019-11-19,0,정민수,0.0,0.0,0.0,0.0,0.0,0.0,13,12,4,3,0,0,0,Li,0.0,0
우리카드,2019-11-19,1,나경복,65.38,62.5,70.0,0.0,57.14,0.0,7,3,4,0,10,1,5,L,0.3396226415094339,1
우리카드,2019-11-19,1,황경민,52.94,14.29,66.67,0.0,85.71,0.0,4,3,5,3,7,1,3,L,0.1886792452830188,1
우리카드,2019-11-19,1,윤봉우,63.64,0.0,0.0,70.0,0.0,0.0,2,2,0,0,15,2,1,C,0.1698113207547169,1
우리카드,2019-11-19,1,한성정,50.0,50.0,33.33,0.0,33.33,0.0,6,5,3,0,5,0,1,L,0.1320754716981132,1
우리카드,2019-11-19,1,하현용,80.0,0.0,0.0,80.0,0.0,0.0,0,0,1,0,12,3,0,C,0.1320754716981132,1
우리카드,2019-11-19,1,노재욱,50.0,50.0,0.0,0.0,0.0,0.0,9,8,58,37,4,1,2,S,0.0377358490566037,1
우리카드,2019-11-19,1,신동광,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,L,0.0,0
우리카드,2019-11-19,1,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,12,10,2,1,0,0,0,Li,0.0,0
우리카드,2019-11-19,1,최현규,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,L,0.0,0
대한항공,2019-11-20,1,비예나,58.33,50.0,58.82,0.0,75.0,0.4,7,3,1,1,7,3,9,R,0.3928571428571428,1
대한항공,2019-11-20,1,정지석,78.26,75.0,75.0,0.0,80.0,0.2,11,9,3,1,2,0,6,L,0.2261904761904762,1
대한항공,2019-11-20,1,곽승석,76.92,66.67,100.0,0.0,77.78,0.0,16,10,3,0,5,1,5,L,0.1309523809523809,1
대한항공,2019-11-20,1,김규민,55.56,0.0,0.0,55.56,0.0,0.2,1,0,3,1,16,4,7,C,0.119047619047619,1
대한항공,2019-11-20,1,진상헌,25.0,0.0,0.0,25.0,0.0,0.4,3,2,2,1,8,3,3,C,0.0833333333333333,1
대한항공,2019-11-20,1,유광우,0.0,0.0,0.0,0.0,0.0,0.2,14,9,91,58,6,2,0,S,0.0357142857142857,1
대한항공,2019-11-20,1,진성태,100.0,0.0,0.0,100.0,0.0,0.0,0,0,1,0,1,0,1,C,0.0119047619047619,0
대한항공,2019-11-20,1,이지훈,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,1,0,0,0,Li,0.0,0
대한항공,2019-11-20,1,정성민,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,0,0,0,Li,0.0,0
OK저축은행,2019-11-20,0,조재성,58.33,41.67,60.0,0.0,77.78,0.2,7,4,4,0,6,0,10,R,0.3728813559322034,1
OK저축은행,2019-11-20,0,송명근,55.17,20.0,57.14,0.0,66.67,0.2,11,8,5,2,10,2,7,L,0.3220338983050847,1
OK저축은행,2019-11-20,0,손주형,33.33,50.0,0.0,28.57,0.0,0.0,1,1,0,0,14,3,1,C,0.1016949152542373,1
OK저축은행,2019-11-20,0,이시몬,28.57,20.0,0.0,0.0,33.33,0.0,7,6,2,0,5,1,1,L,0.0847457627118644,1
OK저축은행,2019-11-20,0,전진선,100.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,1,0,1,C,0.0508474576271186,0
OK저축은행,2019-11-20,0,박원빈,50.0,0.0,0.0,50.0,0.0,0.0,1,1,0,0,4,0,0,C,0.0338983050847457,1
OK저축은행,2019-11-20,0,이민규,0.0,0.0,0.0,0.0,0.0,0.2,4,3,73,37,5,1,1,S,0.0338983050847457,1
OK저축은행,2019-11-20,0,김웅비,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,2,L,0.0,0
OK저축은행,2019-11-20,0,조국기,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2,0,0,0,0,Li,0.0,0
OK저축은행,2019-11-20,0,조성찬,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Li,0.0,0
삼성화재,2019-11-21,1,산탄젤로,50.0,50.0,64.29,0.0,33.33,0.25,3,2,1,1,7,2,7,R,0.3835616438356164,1
삼성화재,2019-11-21,1,고준용,66.67,54.55,0.0,0.0,71.43,0.0,15,11,1,0,8,0,1,L,0.1917808219178082,1
삼성화재,2019-11-21,1,송희채,45.0,50.0,100.0,0.0,36.36,0.0,11,11,8,1,8,4,4,L,0.1780821917808219,1
삼성화재,2019-11-21,1,박상하,42.86,0.0,0.0,42.86,0.0,0.0,6,5,2,0,11,3,1,C,0.0821917808219178,1
삼성화재,2019-11-21,1,손태훈,66.67,100.0,0.0,60.0,0.0,0.0,2,2,2,0,9,1,2,C,0.0684931506849315,1
삼성화재,2019-11-21,1,김형진,50.0,50.0,0.0,0.0,0.0,0.25,14,8,94,50,7,2,2,S,0.0547945205479452,1
삼성화재,2019-11-21,1,정성규,0.0,0.0,0.0,0.0,0.0,0.75,1,1,1,0,0,0,4,L,0.0410958904109589,0
삼성화재,2019-11-21,1,백계중,0.0,0.0,0.0,0.0,0.0,0.0,15,14,9,3,0,0,0,Li,0.0,0
삼성화재,2019-11-21,1,신장호,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,L,0.0,0
현대캐피탈,2019-11-21,0,김지한,41.86,22.22,58.82,0.0,40.0,0.0,10,9,2,0,5,2,7,L,0.3333333333333333,1
현대캐피탈,2019-11-21,0,전광인,56.25,57.14,25.0,0.0,64.29,0.0,8,7,1,0,4,0,9,L,0.3,1
현대캐피탈,2019-11-21,0,박주형,40.74,25.0,0.0,0.0,53.33,0.0,10,5,1,0,9,0,3,L,0.1833333333333333,1
현대캐피탈,2019-11-21,0,신영석,41.67,50.0,0.0,40.0,0.0,0.0,9,8,2,0,18,0,1,C,0.0833333333333333,1
현대캐피탈,2019-11-21,0,최민호,33.33,0.0,0.0,33.33,0.0,0.25,4,3,1,0,15,1,3,C,0.0666666666666666,1
현대캐피탈,2019-11-21,0,이승원,50.0,50.0,0.0,0.0,0.0,0.25,5,3,65,29,1,0,2,S,0.0333333333333333,1
현대캐피탈,2019-11-21,0,여오현,0.0,0.0,0.0,0.0,0.0,0.0,16,11,5,2,0,0,0,Li,0.0,0
현대캐피탈,2019-11-21,0,이시우,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,L,0.0,0
우리카드,2019-11-22,1,나경복,59.26,57.14,54.55,0.0,62.5,0.0,10,9,1,0,5,1,3,L,0.3863636363636363,1
우리카드,2019-11-22,1,한성정,52.38,37.5,100.0,0.0,55.56,0.0,5,5,1,0,11,0,5,L,0.25,1
우리카드,2019-11-22,1,황경민,40.0,50.0,0.0,0.0,33.33,0.0,8,8,3,0,7,2,3,L,0.1818181818181818,1
우리카드,2019-11-22,1,최석기,57.14,0.0,0.0,57.14,0.0,0.0,3,2,2,0,11,1,0,C,0.1136363636363636,0
우리카드,2019-11-22,1,노재욱,100.0,100.0,0.0,0.0,0.0,0.0,7,4,64,36,8,2,0,S,0.0681818181818181,1
우리카드,2019-11-22,1,신동광,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,L,0.0,0
우리카드,2019-11-22,1,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,9,6,4,2,0,0,0,Li,0.0,0
우리카드,2019-11-22,1,최현규,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
한국전력,2019-11-22,0,구본승,57.69,50.0,100.0,0.0,41.67,0.0,6,4,1,0,6,0,5,L,0.3191489361702128,1
한국전력,2019-11-22,0,가빈,45.16,83.33,22.22,0.0,71.43,0.0,8,6,0,0,4,0,5,R,0.2978723404255319,1
한국전력,2019-11-22,0,김인혁,40.0,28.57,0.0,0.0,50.0,0.33,4,4,5,2,3,0,8,L,0.1914893617021276,1
한국전력,2019-11-22,0,조근호,66.67,0.0,0.0,66.67,0.0,0.0,1,0,1,1,4,0,2,C,0.0851063829787234,1
한국전력,2019-11-22,0,김명관,50.0,50.0,0.0,0.0,0.0,0.33,4,2,46,22,6,1,3,S,0.0638297872340425,0
한국전력,2019-11-22,0,박태환,50.0,0.0,0.0,66.67,0.0,0.0,3,3,0,0,7,0,1,C,0.0425531914893617,1
한국전력,2019-11-22,0,김강녕,0.0,0.0,0.0,0.0,0.0,0.0,11,10,4,2,0,0,0,Li,0.0,0
한국전력,2019-11-22,0,신으뜸,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,L,0.0,0
KB손해보험,2019-11-23,0,한국민,45.83,80.0,28.57,0.0,60.0,0.0,7,2,2,0,7,1,5,R,0.3,1
KB손해보험,2019-11-23,0,김홍정,25.0,0.0,0.0,25.0,0.0,0.0,1,0,0,0,16,7,1,C,0.2,1
KB손해보험,2019-11-23,0,김정호,46.15,33.33,75.0,0.0,50.0,0.0,1,1,5,1,4,1,4,L,0.175,0
KB손해보험,2019-11-23,0,정동근,37.5,16.67,0.0,0.0,100.0,0.0,4,4,0,0,2,2,2,L,0.125,0
KB손해보험,2019-11-23,0,박진우,80.0,0.0,0.0,80.0,0.0,0.0,3,3,1,0,7,1,2,C,0.125,1
KB손해보험,2019-11-23,0,홍상혁,42.86,50.0,50.0,0.0,33.33,0.0,2,1,1,0,2,0,2,L,0.075,0
KB손해보험,2019-11-23,0,황택의,0.0,0.0,0.0,0.0,0.0,0.0,6,4,54,26,6,0,2,S,0.0,1
KB손해보험,2019-11-23,0,정민수,0.0,0.0,0.0,0.0,0.0,0.0,7,5,2,1,0,0,0,Li,0.0,0
대한항공,2019-11-23,1,비예나,48.48,41.67,50.0,0.0,58.33,0.33,5,3,1,0,3,0,8,R,0.3090909090909091,1
대한항공,2019-11-23,1,정지석,52.94,50.0,100.0,0.0,45.45,0.33,5,4,4,1,7,5,7,L,0.2727272727272727,1
대한항공,2019-11-23,1,곽승석,66.67,0.0,100.0,0.0,60.0,0.67,11,8,2,0,2,2,2,L,0.1454545454545454,1
대한항공,2019-11-23,1,진상헌,54.55,0.0,0.0,66.67,0.0,0.0,0,0,0,0,7,1,3,C,0.1272727272727272,1
대한항공,2019-11-23,1,김규민,50.0,0.0,0.0,50.0,0.0,0.0,1,1,1,1,7,1,2,C,0.0909090909090909,1
대한항공,2019-11-23,1,임동혁,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,R,0.0545454545454545,0
대한항공,2019-11-23,1,유광우,0.0,0.0,0.0,0.0,0.0,0.0,4,2,66,35,2,0,1,S,0.0,1
대한항공,2019-11-23,1,정성민,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,2,0,0,0,Li,0.0,0
현대캐피탈,2019-11-24,1,다우디,46.15,50.0,39.13,0.0,60.0,0.33,6,4,1,0,6,3,8,오켈로,0.3728813559322034,1
현대캐피탈,2019-11-24,1,전광인,62.5,42.86,100.0,0.0,66.67,0.0,6,6,1,0,9,1,3,L,0.1864406779661017,1
현대캐피탈,2019-11-24,1,신영석,66.67,0.0,0.0,66.67,0.0,0.33,2,1,4,2,12,5,3,C,0.1694915254237288,1
현대캐피탈,2019-11-24,1,최민호,62.5,0.0,0.0,71.43,0.0,0.0,4,4,1,0,6,2,2,C,0.1186440677966101,1
현대캐피탈,2019-11-24,1,박주형,62.5,40.0,100.0,0.0,100.0,0.0,5,3,2,0,3,0,3,L,0.0847457627118644,1
현대캐피탈,2019-11-24,1,이승원,0.0,0.0,0.0,0.0,0.0,0.67,5,5,62,35,4,1,3,S,0.0508474576271186,1
현대캐피탈,2019-11-24,1,이시우,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,1,L,0.0169491525423728,0
현대캐피탈,2019-11-24,1,구자혁,0.0,0.0,0.0,0.0,0.0,0.0,6,5,2,0,0,0,0,Li,0.0,0
현대캐피탈,2019-11-24,1,여오현,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,1,0,0,0,Li,0.0,0
OK저축은행,2019-11-24,0,조재성,46.15,33.33,37.5,0.0,58.33,0.0,6,4,1,0,4,0,3,R,0.3870967741935484,1
OK저축은행,2019-11-24,0,송명근,58.82,20.0,100.0,0.0,66.67,0.0,6,4,1,0,3,0,4,L,0.3225806451612903,1
OK저축은행,2019-11-24,0,한상길,60.0,100.0,0.0,50.0,0.0,0.0,1,1,0,0,3,2,1,C,0.1612903225806451,0
OK저축은행,2019-11-24,0,전진선,33.33,0.0,0.0,40.0,0.0,0.33,2,2,2,0,5,0,2,C,0.0967741935483871,0
OK저축은행,2019-11-24,0,이민규,100.0,100.0,0.0,0.0,0.0,0.0,4,4,67,30,4,0,0,S,0.032258064516129,1
OK저축은행,2019-11-24,0,조국기,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,Li,0.0,0
OK저축은행,2019-11-24,0,조성찬,0.0,0.0,0.0,0.0,0.0,0.0,7,5,2,1,0,0,0,Li,0.0,0
한국전력,2019-11-26,1,가빈,49.21,47.83,55.17,0.0,36.36,0.5,9,7,1,0,13,6,7,R,0.527027027027027,1
한국전력,2019-11-26,1,구본승,47.62,33.33,50.0,0.0,42.86,0.0,8,6,4,0,5,1,6,L,0.1486486486486486,1
한국전력,2019-11-26,1,김인혁,53.33,40.0,0.0,0.0,66.67,0.25,11,9,3,1,10,2,4,L,0.1486486486486486,1
한국전력,2019-11-26,1,장준호,28.57,100.0,0.0,16.67,0.0,0.0,4,3,0,0,17,3,2,C,0.0675675675675675,1
한국전력,2019-11-26,1,박태환,50.0,0.0,0.0,100.0,0.0,0.0,0,0,1,0,12,3,2,C,0.054054054054054,0
한국전력,2019-11-26,1,이호건,0.0,0.0,0.0,0.0,0.0,0.0,9,7,96,46,3,2,0,S,0.027027027027027,1
한국전력,2019-11-26,1,손주상,0.0,0.0,0.0,0.0,0.0,0.5,1,0,1,0,0,0,1,L,0.027027027027027,0
한국전력,2019-11-26,1,금태용,0.0,0.0,0.0,0.0,0.0,0.0,13,8,4,3,0,0,0,Li,0.0,0
한국전력,2019-11-26,1,김강녕,0.0,0.0,0.0,0.0,0.0,0.0,9,9,3,0,0,0,0,Li,0.0,0
한국전력,2019-11-26,1,김명관,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,1,0,0,S,0.0,0
한국전력,2019-11-26,1,신으뜸,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
KB손해보험,2019-11-26,0,한국민,44.44,21.43,60.0,0.0,57.14,0.0,12,8,7,1,8,3,3,R,0.3220338983050847,1
KB손해보험,2019-11-26,0,김정호,29.03,25.0,25.0,0.0,33.33,0.5,7,6,4,0,7,2,5,L,0.2203389830508474,1
KB손해보험,2019-11-26,0,김학민,46.67,42.86,40.0,0.0,100.0,0.0,7,5,0,0,7,1,2,L,0.135593220338983,0
KB손해보험,2019-11-26,0,박진우,44.44,0.0,0.0,50.0,0.0,0.0,4,3,0,0,12,3,0,C,0.1186440677966101,1
KB손해보험,2019-11-26,0,정동근,30.0,10.0,0.0,0.0,57.14,0.0,7,5,3,1,7,0,2,L,0.1016949152542373,1
KB손해보험,2019-11-26,0,김홍정,50.0,0.0,0.0,50.0,0.0,0.0,6,4,3,1,8,1,0,C,0.0677966101694915,1
KB손해보험,2019-11-26,0,황택의,50.0,50.0,0.0,0.0,0.0,0.0,12,12,99,41,5,1,4,S,0.0338983050847457,1
KB손해보험,2019-11-26,0,정민수,0.0,0.0,0.0,0.0,0.0,0.0,14,13,7,2,0,0,0,Li,0.0,0
우리카드,2019-11-27,1,나경복,42.11,25.0,37.5,0.0,40.0,1.67,5,4,1,0,4,3,6,L,0.3137254901960784,1
우리카드,2019-11-27,1,황경민,69.23,60.0,0.0,0.0,75.0,0.67,4,4,1,1,8,3,1,L,0.2745098039215686,1
우리카드,2019-11-27,1,한성정,50.0,60.0,100.0,0.0,33.33,0.67,5,3,1,0,6,1,3,L,0.1764705882352941,1
우리카드,2019-11-27,1,최석기,50.0,0.0,0.0,50.0,0.0,0.0,0,0,0,0,11,3,0,C,0.1176470588235294,1
우리카드,2019-11-27,1,하현용,66.67,100.0,0.0,60.0,0.0,0.0,0,0,0,0,5,1,1,C,0.0980392156862745,1
우리카드,2019-11-27,1,노재욱,100.0,100.0,0.0,0.0,0.0,0.0,6,3,50,25,2,0,0,S,0.0196078431372549,1
우리카드,2019-11-27,1,이상욱,0.0,0.0,0.0,0.0,0.0,0.0,6,3,2,1,0,0,0,Li,0.0,0
우리카드,2019-11-27,1,최현규,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
삼성화재,2019-11-27,0,박철우,50.0,100.0,50.0,0.0,28.57,0.33,1,1,2,0,0,0,5,R,0.303030303030303,0
삼성화재,2019-11-27,0,고준용,56.25,40.0,0.0,0.0,100.0,0.0,4,0,3,0,6,1,4,L,0.303030303030303,1
삼성화재,2019-11-27,0,송희채,45.45,50.0,0.0,0.0,75.0,0.0,7,6,2,0,2,0,5,L,0.1515151515151515,0
삼성화재,2019-11-27,0,정성규,50.0,66.67,0.0,0.0,0.0,0.33,2,1,0,0,0,0,1,L,0.0909090909090909,0
삼성화재,2019-11-27,0,손태훈,66.67,0.0,0.0,66.67,0.0,0.0,1,1,0,0,6,1,0,C,0.0909090909090909,1
삼성화재,2019-11-27,0,박상하,25.0,0.0,0.0,33.33,0.0,0.0,2,2,0,0,5,1,1,C,0.0606060606060606,1
삼성화재,2019-11-27,0,김형진,0.0,0.0,0.0,0.0,0.0,0.0,4,3,60,34,1,0,1,S,0.0,1
삼성화재,2019-11-27,0,백계중,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2,1,0,0,0,Li,0.0,0
삼성화재,2019-11-27,0,신장호,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,L,0.0,0
대한항공,2019-11-28,0,비예나,58.33,73.33,47.06,0.0,50.0,0.67,5,5,2,0,3,0,7,R,0.5,1
대한항공,2019-11-28,0,정지석,36.36,25.0,100.0,0.0,50.0,0.33,5,2,3,0,6,0,4,L,0.1956521739130435,1
대한항공,2019-11-28,0,곽승석,57.14,0.0,100.0,0.0,60.0,0.0,5,3,4,2,7,1,3,L,0.108695652173913,1
대한항공,2019-11-28,0,김규민,50.0,0.0,0.0,100.0,0.0,0.0,2,2,1,0,3,1,3,C,0.0869565217391304,1
대한항공,2019-11-28,0,진상헌,60.0,0.0,0.0,60.0,0.0,0.33,1,1,1,1,8,0,3,C,0.0869565217391304,1
대한항공,2019-11-28,0,유광우,0.0,0.0,0.0,0.0,0.0,0.0,3,1,65,35,1,1,1,S,0.0217391304347826,1
대한항공,2019-11-28,0,임동혁,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,R,0.0,0
대한항공,2019-11-28,0,정성민,0.0,0.0,0.0,0.0,0.0,0.0,10,9,0,0,0,0,0,Li,0.0,0
현대캐피탈,2019-11-28,1,다우디,68.75,57.14,71.43,0.0,72.73,0.0,1,1,3,0,7,3,4,R,0.4629629629629629,1
현대캐피탈,2019-11-28,1,전광인,52.94,50.0,50.0,0.0,60.0,0.33,3,3,0,0,8,4,6,L,0.2592592592592592,1
현대캐피탈,2019-11-28,1,신영석,83.33,0.0,0.0,83.33,0.0,1.0,4,4,3,2,11,0,1,C,0.1481481481481481,1
현대캐피탈,2019-11-28,1,최민호,57.14,0.0,0.0,66.67,0.0,0.33,1,0,0,0,12,0,3,C,0.0925925925925925,1
현대캐피탈,2019-11-28,1,박주형,33.33,0.0,0.0,0.0,66.67,0.0,9,5,1,0,4,0,4,L,0.037037037037037,1
현대캐피탈,2019-11-28,1,구자혁,0.0,0.0,0.0,0.0,0.0,0.0,11,10,0,0,0,0,1,Li,0.0,0
현대캐피탈,2019-11-28,1,여오현,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0,Li,0.0,0
현대캐피탈,2019-11-28,1,이승원,0.0,0.0,0.0,0.0,0.0,0.0,5,1,63,39,0,0,3,S,0.0,1
현대캐피탈,2019-11-28,1,이시우,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,L,0.0,0
OK저축은행,2019-11-29,0,조재성,43.48,45.0,45.45,0.0,40.0,0.6,8,6,4,2,6,3,8,R,0.3023255813953488,1
OK저축은행,2019-11-29,0,송명근,46.34,71.43,40.0,0.0,42.86,0.6,15,8,3,1,9,3,11,L,0.2906976744186046,1
OK저축은행,2019-11-29,0,심경섭,57.14,33.33,100.0,0.0,71.43,0.4,6,4,5,1,5,0,4,L,0.1162790697674418,1
OK저축은행,2019-11-29,0,최홍석,58.33,25.0,33.33,0.0,100.0,0.0,2,1,1,0,6,0,2,L,0.0813953488372093,0
OK저축은행,2019-11-29,0,박원빈,60.0,0.0,0.0,60.0,0.0,0.0,3,3,0,0,9,0,2,C,0.0697674418604651,1
OK저축은행,2019-11-29,0,전진선,66.67,50.0,0.0,75.0,0.0,0.2,1,1,1,0,3,0,3,C,0.0581395348837209,1
OK저축은행,2019-11-29,0,손주형,50.0,50.0,0.0,50.0,0.0,0.0,3,3,1,0,8,0,1,C,0.0348837209302325,1
OK저축은행,2019-11-29,0,이민규,33.33,33.33,0.0,0.0,0.0,0.2,10,8,110,56,6,0,2,S,0.0348837209302325,1
OK저축은행,2019-11-29,0,한상길,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,3,C,0.0116279069767441,0
OK저축은행,2019-11-29,0,이시몬,0.0,0.0,0.0,0.0,0.0,0.0,8,8,3,2,0,0,0,Li,0.0,0
OK저축은행,2019-11-29,0,조국기,0.0,0.0,0.0,0.0,0.0,0.0,9,9,2,0,0,0,0,Li,0.0,0
한국전력,2019-11-29,1,가빈,55.77,40.0,65.38,0.0,66.67,0.2,9,6,1,0,18,5,6,R,0.4729729729729729,1
한국전력,2019-11-29,1,구본승,61.9,40.0,60.0,0.0,57.14,0.2,11,6,3,0,10,3,1,L,0.2297297297297297,1
한국전력,2019-11-29,1,김인혁,43.75,44.44,0.0,0.0,42.86,0.2,15,14,2,0,13,1,4,L,0.1216216216216216,1
한국전력,2019-11-29,1,장준호,33.33,0.0,0.0,33.33,0.0,0.0,4,3,1,1,15,6,0,C,0.0945945945945946,1
한국전력,2019-11-29,1,조근호,83.33,0.0,0.0,83.33,0.0,0.0,3,3,1,0,8,0,2,C,0.0675675675675675,1
한국전력,2019-11-29,1,이호건,0.0,0.0,0.0,0.0,0.0,0.2,6,4,89,51,12,0,2,S,0.0135135135135135,1
한국전력,2019-11-29,1,금태용,0.0,0.0,0.0,0.0,0.0,0.0,6,4,4,1,0,0,0,Li,0.0,0
한국전력,2019-11-29,1,김강녕,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,1,0,0,0,Li,0.0,0
한국전력,2019-11-29,1,손주상,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,L,0.0,0
KB손해보험,2019-11-30,0,한국민,47.92,37.5,57.89,0.0,54.55,0.0,5,4,7,2,14,5,9,R,0.3043478260869565,1
KB손해보험,2019-11-30,0,김학민,55.0,44.0,100.0,0.0,70.0,0.0,9,9,4,1,12,1,4,L,0.25,1
KB손해보험,2019-11-30,0,김홍정,83.33,0.0,0.0,83.33,0.0,0.2,8,6,3,0,23,7,4,C,0.1413043478260869,1
KB손해보험,2019-11-30,0,김정호,36.67,60.0,0.0,0.0,42.86,0.0,9,9,4,1,8,1,9,L,0.1304347826086956,1
KB손해보험,2019-11-30,0,박진우,66.67,100.0,0.0,62.5,0.0,0.0,3,3,1,0,20,4,2,C,0.108695652173913,1
KB손해보험,2019-11-30,0,황택의,100.0,100.0,0.0,0.0,0.0,0.0,9,5,116,60,10,2,3,S,0.0326086956521739,1
KB손해보험,2019-11-30,0,김정환,66.67,100.0,50.0,0.0,0.0,0.0,1,1,0,0,0,0,0,L,0.0217391304347826,0
KB손해보험,2019-11-30,0,김동민,33.33,0.0,0.0,0.0,33.33,0.0,2,1,0,0,1,0,1,L,0.0108695652173913,0
KB손해보험,2019-11-30,0,정민수,0.0,0.0,0.0,0.0,0.0,0.0,17,16,9,3,0,0,0,Li,0.0,0
KB손해보험,2019-11-30,0,홍상혁,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,L,0.0,0
삼성화재,2019-11-30,1,송희채,57.69,53.85,100.0,0.0,60.0,0.25,6,5,1,0,9,2,4,L,0.25,1
삼성화재,2019-11-30,1,산탄젤로,38.89,21.43,47.37,0.0,66.67,0.0,2,1,2,0,10,2,7,R,0.2222222222222222,1
삼성화재,2019-11-30,1,정성규,66.67,62.5,0.0,0.0,70.0,0.4,9,7,1,0,5,0,2,L,0.1944444444444444,1
삼성화재,2019-11-30,1,박상하,44.44,33.33,0.0,50.0,0.0,0.0,5,2,0,0,15,4,1,C,0.1111111111111111,1
삼성화재,2019-11-30,1,고준용,46.15,50.0,0.0,0.0,44.44,0.0,11,8,2,0,4,1,2,L,0.0972222222222222,1
